id,name,type,price,shipping_price,description_length,reviews,product_images,product_videos,advertisement,date_listed,user_id,item_id,date_created,date_cart_transition,total_days_before_cart_creation,became_order
7465,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7465,12,2025-03-08,2025-03-08,49.0,1
7466,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7466,4,2025-03-19,2025-03-19,63.0,1
7467,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7467,14,2025-03-23,2025-03-30,70.0,0
7468,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7468,11,2025-04-03,2025-04-03,67.0,0
7469,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7469,5,2025-03-21,2025-03-21,56.0,1
7470,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7470,10,2025-03-10,2025-03-10,57.0,0
7471,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7471,15,2025-03-22,2025-03-22,57.0,0
7472,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7472,4,2025-03-29,2025-03-29,73.0,1
7473,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7473,5,2025-03-19,2025-03-19,54.0,1
7474,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7474,7,2025-03-15,2025-03-15,64.0,1
7475,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7475,1,2025-03-12,2025-03-19,66.0,0
7476,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7476,4,2025-03-22,2025-03-22,66.0,1
7477,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7477,13,2025-03-22,2025-03-22,62.0,1
7478,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7478,11,2025-04-01,2025-04-01,65.0,0
7479,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7479,7,2025-03-26,2025-04-02,75.0,0
7480,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7480,10,2025-03-17,2025-03-24,64.0,0
7481,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7481,1,2025-03-29,2025-04-05,83.0,0
7482,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7482,13,2025-03-17,2025-03-24,57.0,0
7483,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7483,15,2025-03-26,2025-03-26,61.0,0
7484,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7484,9,2025-04-01,2025-04-01,74.0,1
7485,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7485,5,2025-03-22,2025-03-22,57.0,1
7486,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7486,3,2025-03-24,2025-03-31,74.0,0
7487,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7487,4,2025-03-30,2025-03-30,74.0,1
7488,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7488,9,2025-03-04,2025-03-04,46.0,1
7489,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7489,12,2025-03-25,2025-03-25,66.0,1
7490,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7490,11,2025-03-22,2025-03-22,55.0,0
7491,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7491,7,2025-03-17,2025-03-24,66.0,0
7492,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7492,7,2025-03-11,2025-03-11,60.0,1
7493,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7493,7,2025-03-21,2025-03-28,70.0,0
7494,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7494,14,2025-03-27,2025-03-27,74.0,0
7495,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7495,6,2025-04-02,2025-04-02,77.0,1
7496,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7496,11,2025-03-26,2025-04-02,59.0,0
7497,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7497,2,2025-03-17,2025-03-17,47.0,1
7498,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7498,1,2025-04-03,2025-04-10,88.0,0
7499,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7499,10,2025-03-16,2025-03-23,63.0,0
7500,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7500,8,2025-03-10,2025-03-17,46.0,0
7501,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7501,8,2025-03-28,2025-03-28,64.0,0
7502,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7502,11,2025-03-29,2025-03-29,62.0,0
7503,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7503,11,2025-03-17,2025-03-24,50.0,0
7504,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7504,15,2025-03-10,2025-03-10,45.0,1
7505,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7505,10,2025-03-25,2025-04-01,72.0,0
7506,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7506,2,2025-03-30,2025-03-30,60.0,1
7507,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7507,9,2025-03-31,2025-03-31,73.0,1
7508,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7508,10,2025-04-02,2025-04-09,80.0,0
7509,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7509,2,2025-03-14,2025-03-14,44.0,1
7510,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7510,10,2025-03-28,2025-04-04,75.0,0
7511,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7511,15,2025-03-21,2025-03-21,56.0,1
7512,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7512,15,2025-03-12,2025-03-12,47.0,1
7513,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7513,9,2025-03-09,2025-03-09,51.0,1
7514,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7514,9,2025-03-20,2025-03-20,62.0,1
7515,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7515,1,2025-03-25,2025-04-01,79.0,0
7516,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7516,13,2025-03-21,2025-03-21,61.0,1
7517,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7517,4,2025-03-21,2025-03-21,65.0,1
7518,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7518,14,2025-03-10,2025-03-10,57.0,0
7519,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7519,11,2025-03-26,2025-04-02,59.0,0
7520,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7520,13,2025-03-12,2025-03-12,52.0,1
7521,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7521,12,2025-03-31,2025-03-31,72.0,1
7522,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7522,9,2025-03-25,2025-03-25,67.0,1
7523,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7523,10,2025-03-19,2025-03-19,66.0,0
7524,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7524,3,2025-03-17,2025-03-17,67.0,1
7525,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7525,4,2025-03-23,2025-03-23,67.0,1
7526,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7526,3,2025-04-02,2025-04-02,83.0,0
7527,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7527,4,2025-03-25,2025-03-25,69.0,1
7528,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7528,8,2025-03-22,2025-03-22,58.0,1
7529,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7529,3,2025-03-26,2025-03-26,76.0,1
7530,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7530,8,2025-04-02,2025-04-02,69.0,0
7531,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7531,4,2025-04-03,2025-04-03,78.0,1
7532,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7532,7,2025-03-13,2025-03-20,62.0,0
7533,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7533,11,2025-03-25,2025-03-25,58.0,0
7534,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7534,2,2025-03-21,2025-03-21,51.0,1
7535,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7535,7,2025-04-01,2025-04-01,81.0,0
7536,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7536,12,2025-03-31,2025-03-31,72.0,1
7537,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7537,8,2025-03-15,2025-03-15,51.0,1
7538,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7538,7,2025-03-17,2025-03-17,66.0,1
7539,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7539,11,2025-03-17,2025-03-24,50.0,0
7540,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7540,14,2025-03-25,2025-03-25,72.0,0
7541,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7541,7,2025-03-18,2025-03-25,67.0,0
7542,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7542,14,2025-03-25,2025-03-25,72.0,0
7543,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7543,12,2025-03-16,2025-03-16,57.0,1
7544,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7544,2,2025-03-16,2025-03-16,46.0,1
7545,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7545,14,2025-04-02,2025-04-09,80.0,0
7546,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7546,11,2025-03-25,2025-04-01,58.0,0
7547,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7547,14,2025-03-23,2025-03-23,70.0,0
7548,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7548,1,2025-03-31,2025-04-07,85.0,0
7549,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7549,1,2025-04-05,2025-04-05,90.0,0
7550,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7550,9,2025-03-10,2025-03-10,52.0,1
7551,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7551,7,2025-03-20,2025-03-27,69.0,0
7552,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7552,15,2025-03-29,2025-03-29,64.0,1
7553,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7553,8,2025-04-01,2025-04-08,68.0,0
7554,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7554,1,2025-03-22,2025-03-29,76.0,0
7555,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7555,3,2025-03-19,2025-03-26,69.0,0
7556,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7556,8,2025-03-23,2025-03-23,59.0,0
7557,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7557,9,2025-03-24,2025-03-24,66.0,1
7558,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7558,15,2025-03-30,2025-03-30,65.0,1
7559,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7559,7,2025-04-05,2025-04-05,85.0,0
7560,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7560,10,2025-03-25,2025-04-01,72.0,0
7561,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7561,15,2025-03-17,2025-03-17,52.0,0
7562,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7562,13,2025-03-25,2025-03-25,65.0,0
7563,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7563,4,2025-03-27,2025-03-27,71.0,1
7564,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7564,7,2025-04-05,2025-04-05,85.0,0
7565,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7565,8,2025-03-17,2025-03-17,53.0,1
7566,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7566,9,2025-03-27,2025-03-27,69.0,1
7567,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7567,8,2025-03-25,2025-03-25,61.0,0
7568,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7568,4,2025-03-17,2025-03-17,61.0,1
7569,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7569,12,2025-03-28,2025-03-28,69.0,1
7570,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7570,6,2025-03-28,2025-03-28,72.0,1
7571,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7571,5,2025-03-19,2025-03-19,54.0,1
7572,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7572,10,2025-03-27,2025-04-03,74.0,0
7573,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7573,6,2025-03-15,2025-03-15,59.0,1
7574,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7574,12,2025-03-26,2025-03-26,67.0,1
7575,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7575,11,2025-03-12,2025-03-19,45.0,0
7576,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7576,6,2025-03-24,2025-03-24,68.0,1
7577,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7577,5,2025-03-26,2025-03-26,61.0,1
7578,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7578,1,2025-03-30,2025-04-06,84.0,0
7579,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7579,8,2025-03-12,2025-03-12,48.0,0
7580,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7580,4,2025-03-18,2025-03-18,62.0,1
7581,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7581,5,2025-03-18,2025-03-18,53.0,1
7582,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7582,7,2025-04-02,2025-04-02,82.0,1
7583,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7583,10,2025-03-26,2025-03-26,73.0,0
7584,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7584,4,2025-03-26,2025-03-26,70.0,1
7585,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7585,2,2025-03-18,2025-03-18,48.0,1
7586,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7586,1,2025-04-01,2025-04-01,86.0,0
7587,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7587,11,2025-03-26,2025-03-26,59.0,0
7588,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7588,8,2025-04-05,2025-04-05,72.0,1
7589,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7589,12,2025-03-19,2025-03-19,60.0,1
7590,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7590,6,2025-03-18,2025-03-18,62.0,1
7591,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7591,14,2025-03-21,2025-03-21,68.0,0
7592,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7592,5,2025-03-21,2025-03-21,56.0,1
7593,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7593,9,2025-03-23,2025-03-23,65.0,1
7594,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7594,11,2025-03-21,2025-03-28,54.0,0
7595,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7595,5,2025-03-26,2025-03-26,61.0,1
7596,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7596,13,2025-03-21,2025-03-21,61.0,0
7597,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7597,11,2025-03-30,2025-03-30,63.0,0
7598,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7598,13,2025-03-29,2025-03-29,69.0,0
7599,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7599,5,2025-03-12,2025-03-12,47.0,1
7600,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7600,13,2025-03-20,2025-03-20,60.0,0
7601,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7601,1,2025-03-13,2025-03-20,67.0,0
7602,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7602,2,2025-03-30,2025-03-30,60.0,1
7603,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7603,15,2025-03-10,2025-03-10,45.0,1
7604,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7604,14,2025-03-27,2025-03-27,74.0,0
7605,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7605,2,2025-03-24,2025-03-24,54.0,1
7606,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7606,15,2025-03-21,2025-03-21,56.0,1
7607,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7607,2,2025-03-29,2025-03-29,59.0,1
7608,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7608,6,2025-03-27,2025-03-27,71.0,1
7609,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7609,7,2025-04-05,2025-04-05,85.0,1
7610,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7610,2,2025-03-19,2025-03-19,49.0,1
7611,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7611,12,2025-03-25,2025-03-25,66.0,1
7612,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7612,10,2025-03-26,2025-03-26,73.0,0
7613,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7613,2,2025-03-29,2025-03-29,59.0,1
7614,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7614,10,2025-03-16,2025-03-23,63.0,0
7615,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7615,2,2025-03-20,2025-03-20,50.0,1
7616,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7616,11,2025-04-02,2025-04-02,66.0,0
7617,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7617,1,2025-03-10,2025-03-10,64.0,0
7618,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7618,14,2025-03-24,2025-03-24,71.0,0
7619,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7619,12,2025-03-24,2025-03-24,65.0,1
7620,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7620,10,2025-03-25,2025-04-01,72.0,0
7621,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7621,7,2025-03-17,2025-03-17,66.0,1
7622,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7622,6,2025-03-19,2025-03-19,63.0,1
7623,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7623,12,2025-04-04,2025-04-04,76.0,1
7624,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7624,3,2025-03-17,2025-03-17,67.0,0
7625,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7625,7,2025-04-05,2025-04-05,85.0,0
7626,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7626,11,2025-04-03,2025-04-10,67.0,0
7627,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7627,6,2025-03-29,2025-03-29,73.0,1
7628,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7628,3,2025-03-23,2025-03-30,73.0,0
7629,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7629,6,2025-03-30,2025-03-30,74.0,1
7630,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7630,4,2025-03-26,2025-03-26,70.0,1
7631,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7631,8,2025-03-16,2025-03-23,52.0,0
7632,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7632,8,2025-03-08,2025-03-08,44.0,1
7633,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7633,1,2025-03-25,2025-03-25,79.0,0
7634,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7634,3,2025-03-30,2025-03-30,80.0,0
7635,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7635,3,2025-03-26,2025-04-02,76.0,0
7636,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7636,6,2025-03-20,2025-03-20,64.0,1
7637,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7637,3,2025-03-16,2025-03-16,66.0,0
7638,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7638,6,2025-03-29,2025-03-29,73.0,1
7639,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7639,1,2025-03-30,2025-03-30,84.0,0
7640,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7640,7,2025-03-21,2025-03-21,70.0,1
7641,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7641,7,2025-03-03,2025-03-03,52.0,0
7642,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7642,6,2025-03-29,2025-03-29,73.0,1
7643,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7643,7,2025-03-24,2025-03-31,73.0,0
7644,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7644,6,2025-03-12,2025-03-12,56.0,1
7645,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7645,2,2025-03-28,2025-03-28,58.0,1
7646,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7646,6,2025-04-03,2025-04-03,78.0,1
7647,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7647,15,2025-03-17,2025-03-24,52.0,0
7648,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7648,6,2025-03-31,2025-03-31,75.0,1
7649,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7649,8,2025-04-04,2025-04-11,71.0,0
7650,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7650,7,2025-03-22,2025-03-22,71.0,0
7651,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7651,3,2025-03-22,2025-03-22,72.0,1
7652,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7652,11,2025-04-02,2025-04-02,66.0,0
7653,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7653,6,2025-03-13,2025-03-13,57.0,1
7654,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,7654,4,2025-03-18,2025-03-18,62.0,1
7655,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7655,9,2025-03-23,2025-03-23,65.0,1
7656,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7656,11,2025-03-24,2025-03-24,57.0,0
7657,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7657,14,2025-03-14,2025-03-14,61.0,0
7658,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,7658,12,2025-03-10,2025-03-10,51.0,1
7659,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7659,3,2025-03-26,2025-04-02,76.0,0
7660,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,7660,1,2025-04-03,2025-04-10,88.0,0
7661,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7661,6,2025-03-31,2025-03-31,75.0,1
7662,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7662,8,2025-03-26,2025-03-26,62.0,0
7663,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7663,11,2025-03-27,2025-04-03,60.0,0
7664,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7664,3,2025-03-17,2025-03-17,67.0,0
7665,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7665,5,2025-03-25,2025-03-25,60.0,1
7666,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7666,13,2025-03-06,2025-03-06,46.0,1
7667,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7667,10,2025-03-18,2025-03-25,65.0,0
7668,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7668,7,2025-04-05,2025-04-05,85.0,0
7669,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7669,2,2025-03-03,2025-03-03,33.0,1
7670,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7670,7,2025-03-08,2025-03-08,57.0,1
7671,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,7671,11,2025-04-03,2025-04-03,67.0,0
7672,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7672,3,2025-03-13,2025-03-13,63.0,1
7673,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7673,13,2025-03-18,2025-03-18,58.0,1
7674,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,7674,2,2025-04-01,2025-04-01,62.0,1
7675,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,7675,14,2025-03-18,2025-03-25,65.0,0
7676,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7676,8,2025-03-11,2025-03-11,47.0,1
7677,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7677,3,2025-03-23,2025-03-23,73.0,0
7678,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7678,13,2025-03-11,2025-03-11,51.0,0
7679,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7679,7,2025-03-17,2025-03-17,66.0,1
7680,game,software,468.83,0,385,158,2,14,28296,2025-01-10,7680,7,2025-03-31,2025-03-31,80.0,1
7681,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7681,9,2025-04-01,2025-04-01,74.0,1
7682,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,7682,6,2025-03-07,2025-03-07,51.0,1
7683,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7683,15,2025-03-28,2025-04-04,63.0,0
7684,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,7684,10,2025-03-27,2025-03-27,74.0,0
7685,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,7685,5,2025-03-24,2025-03-24,59.0,1
7686,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,7686,15,2025-03-16,2025-03-23,51.0,0
7687,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,7687,8,2025-03-13,2025-03-20,49.0,0
7688,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,7688,13,2025-03-12,2025-03-12,52.0,1
7689,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,7689,3,2025-03-29,2025-03-29,79.0,1
7690,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,7690,9,2025-03-25,2025-03-25,67.0,1
